Date,Domain,SSP_Dash,SSP_Impressions,SSP,SSP Dash,SSP Impr
2025-05-17,mallofamerica.com,0.01,10.0,PubMatic,,
2025-05-17,cuwest.org,0.07,36.0,PubMatic,,
2025-05-17,mytheresa.com,0.0,0.0,PubMatic,,
2025-05-17,spoonfulofcomfort.com,0.0,1.0,PubMatic,,
2025-05-17,homeserveusa.com,0.01,8.0,PubMatic,,
2025-05-17,bornshoes.com,0.0,1.0,PubMatic,,
2025-05-17,bmwportland.com,0.2,29.0,PubMatic,,
2025-05-17,ritasice.com,0.0,1.0,PubMatic,,
2025-05-17,ucsf.edu,0.0,0.0,PubMatic,,
2025-05-17,bendhonda.com,0.5,44.0,PubMatic,,
2025-05-17,kolterhomes.com,0.02,13.0,PubMatic,,
2025-05-17,xeomin.com,0.23,251.0,PubMatic,,
2025-05-17,missourimost.org,0.0,7.0,PubMatic,,
2025-05-17,localiza.com,0.0,1.0,PubMatic,,
2025-05-17,otterbein.edu,0.02,9.0,PubMatic,,
2025-05-17,profilesubaru.com,0.02,3.0,PubMatic,,
2025-05-17,southamptonaudi.com,0.12,8.0,PubMatic,,
2025-05-17,thejoint.com,0.01,7.0,PubMatic,,
2025-05-17,bestmatt.com,0.02,13.0,PubMatic,,
2025-05-17,skylinemitsubishi.com,0.1,11.0,PubMatic,,
2025-05-17,sanuk.com,0.0,0.0,PubMatic,,
2025-05-17,nexplanon.com,0.03,16.0,PubMatic,,
2025-05-17,tonydivinotoyota.com,0.6,51.0,PubMatic,,
2025-05-17,pschevy.com,0.07,72.0,PubMatic,,
2025-05-17,lilysilk.com,0.0,1.0,PubMatic,,
2025-05-17,alenconline.com,0.0,2.0,PubMatic,,
2025-05-17,renault.com.tr,0.0,12.0,PubMatic,,
2025-05-17,ecoembes.com,0.0,0.0,PubMatic,,
2025-05-17,remax.ca,0.0,3.0,PubMatic,,
2025-05-17,southseas.com,0.0,0.0,PubMatic,,
2025-05-17,discoverkalispell.com,0.01,5.0,PubMatic,,
2025-05-17,kennyrossford.com,0.0,0.0,PubMatic,,
2025-05-17,society6.com,0.0,0.0,PubMatic,,
2025-05-17,kennyrossmazda.com,0.0,7.0,PubMatic,,
2025-05-17,saksoff5th.com,0.01,8.0,PubMatic,,
2025-05-17,nissanofdoylestown.com,0.36,63.0,PubMatic,,
2025-05-17,airportford.com,0.01,2.0,PubMatic,,
2025-05-17,cloverchevrolet.com,0.01,1.0,PubMatic,,
2025-05-17,tompeacocknissan.com,0.01,11.0,PubMatic,,
2025-05-17,irishartscenter.org,0.0,0.0,PubMatic,,
2025-05-17,coldstonecreamery.com,0.01,15.0,PubMatic,,
2025-05-17,cfindustries.com,0.04,31.0,PubMatic,,
2025-05-17,santamonica.com,0.29,68.0,PubMatic,,
2025-05-17,mercedesbenzsouthorlando.com,0.81,251.0,PubMatic,,
2025-05-17,heritagefargo.com,0.02,14.0,PubMatic,,
2025-05-17,crown.com,0.01,5.0,PubMatic,,
2025-05-17,agcocorp.com,0.02,14.0,PubMatic,,
2025-05-17,classiccadillacatlanta.com,0.87,77.0,PubMatic,,
2025-05-17,por15.com,0.0,1.0,PubMatic,,
2025-05-17,utulsa.edu,0.01,4.0,PubMatic,,
2025-05-17,rodenhiser.com,0.0,0.0,PubMatic,,
2025-05-17,leekinstle.com,0.04,9.0,PubMatic,,
2025-05-17,landingpage.com,0.0,3.0,PubMatic,,
2025-05-17,windowworldhuntsville.com,0.0,1.0,PubMatic,,
2025-05-17,bhhsgeorgia.com,0.0,4.0,PubMatic,,
2025-05-17,sosubaru.com,0.25,30.0,PubMatic,,
2025-05-17,lkbennett.com,0.0,0.0,PubMatic,,
2025-05-17,delfontmackintosh.co.uk,0.0,6.0,PubMatic,,
2025-05-17,scu.org,0.04,28.0,PubMatic,,
2025-05-17,brookshires.com,0.06,29.0,PubMatic,,
2025-05-17,gocollette.com,0.16,93.0,PubMatic,,
2025-05-17,championchevroletreno.com,0.41,80.0,PubMatic,,
2025-05-17,langhamhospitalitygroup.com,0.23,38.0,PubMatic,,
2025-05-17,fiskars.com,0.0,0.0,PubMatic,,
2025-05-17,landersmclartysubaru.net,1.35,171.0,PubMatic,,
2025-05-17,dallasisd.org,0.1,40.0,PubMatic,,
2025-05-17,dc.gov,0.17,149.0,PubMatic,,
2025-05-17,jerseymikes.com,0.01,36.0,PubMatic,,
2025-05-17,corinthia.com,0.0,0.0,PubMatic,,
2025-05-17,matthewsmotorsclayton.com,0.01,7.0,PubMatic,,
2025-05-17,unitypoint.org,0.0,1.0,PubMatic,,
2025-05-17,dmu.edu,0.01,4.0,PubMatic,,
2025-05-17,westvalley.edu,0.02,11.0,PubMatic,,
2025-05-17,switchhits.com,0.0,0.0,PubMatic,,
2025-05-17,secorsubaru.com,0.73,59.0,PubMatic,,
2025-05-17,woodstockinn.com,0.0,1.0,PubMatic,,
2025-05-17,stirista.com,0.07,40.0,PubMatic,,
2025-05-17,bmwofsalem.com,0.17,15.0,PubMatic,,
2025-05-17,simpson.edu,0.1,37.0,PubMatic,,
2025-05-17,wolverineworldwide.com,1.01,236.0,PubMatic,,
2025-05-17,volkswagen-dubai.com,0.0,0.0,PubMatic,,
2025-05-17,irishrail.ie,0.0,1.0,PubMatic,,
2025-05-17,northcountrysubaru.com,0.01,1.0,PubMatic,,
2025-05-17,oregonstate.edu,0.78,871.0,PubMatic,,
2025-05-17,lidl.pl,0.0,0.0,PubMatic,,
2025-05-17,mediaexpert.pl,0.0,1.0,PubMatic,,
2025-05-17,adidas.at,0.0,3.0,PubMatic,,
2025-05-17,justworks.com,0.0,1.0,PubMatic,,
2025-05-17,rivertownsubaru.com,0.01,2.0,PubMatic,,
2025-05-17,compass.com,0.03,32.0,PubMatic,,
2025-05-17,interiordefine.com,0.0,2.0,PubMatic,,
2025-05-17,jeffsmithford.com,0.08,9.0,PubMatic,,
2025-05-17,truckntow.com,0.0,2.0,PubMatic,,
2025-05-17,estrella.com,0.0,1.0,PubMatic,,
2025-05-17,lincolnofcolumbus.com,0.24,26.0,PubMatic,,
2025-05-17,dreamhotels.com,0.0,0.0,PubMatic,,
2025-05-17,bobmooremazda.com,0.03,15.0,PubMatic,,
2025-05-17,michaelhohlsubaru.com,0.0,0.0,PubMatic,,
2025-05-17,tartecosmetics.com,0.01,4.0,PubMatic,,
2025-05-17,tylenolprofessional.com,0.0,0.0,PubMatic,,
2025-05-17,boginmunns.com,0.0,0.0,PubMatic,,
2025-05-17,fivestarcars.com,0.05,5.0,PubMatic,,
2025-05-17,indianatech.edu,0.01,7.0,PubMatic,,
2025-05-17,barberford.net,0.05,6.0,PubMatic,,
2025-05-17,crouseford.com,0.05,5.0,PubMatic,,
2025-05-17,walshhonda.com,0.15,20.0,PubMatic,,
2025-05-17,paulmilleraudi.com,0.62,93.0,PubMatic,,
2025-05-17,lifesourcewater.com,0.06,53.0,PubMatic,,
2025-05-17,tintworld.com,0.0,1.0,PubMatic,,
2025-05-17,cherokeecasino.com,0.01,5.0,PubMatic,,
2025-05-17,trafficsafetywarehouse.com,0.03,8.0,PubMatic,,
2025-05-17,brashears.com,0.02,20.0,PubMatic,,
2025-05-17,brunaimplementco.com,0.19,100.0,PubMatic,,
2025-05-17,itsdone.com,0.26,584.0,PubMatic,,
2025-05-17,harvard.edu,0.0,1.0,PubMatic,,
2025-05-17,qcnet.com,0.02,11.0,PubMatic,,
2025-05-17,milfordasset.com,0.01,4.0,PubMatic,,
2025-05-17,fitnessconnection.com,0.01,5.0,PubMatic,,
2025-05-17,cnbohio.com,0.0,1.0,PubMatic,,
2025-05-17,safesteptub.com,0.13,59.0,PubMatic,,
2025-05-17,baumannautocenter.com,0.04,16.0,PubMatic,,
2025-05-17,bubbafoods.com,0.0,0.0,PubMatic,,
2025-05-17,anypromo.com,0.0,0.0,PubMatic,,
2025-05-17,percys.com,0.0,1.0,PubMatic,,
2025-05-17,bmwofmurray.com,1.26,137.0,PubMatic,,
2025-05-17,gainesvillenissan.com,0.0,0.0,PubMatic,,
2025-05-17,autofairvolkswagenofnashua.com,0.0,0.0,PubMatic,,
2025-05-17,verti.es,0.0,1.0,PubMatic,,
2025-05-17,jumbo.com.ar,0.08,247.0,PubMatic,,
2025-05-17,lawyernc.com,0.04,41.0,PubMatic,,
2025-05-17,footjoy.com,0.0,0.0,PubMatic,,
2025-05-17,gcsu.edu,0.07,40.0,PubMatic,,
2025-05-17,clarionchryslerdodgejeep.com,0.0,0.0,PubMatic,,
2025-05-17,naturallife.com,0.01,7.0,PubMatic,,
2025-05-17,celsius.com,0.24,255.0,PubMatic,,
2025-05-17,questrade.com,0.0,0.0,PubMatic,,
2025-05-17,wymans.com,0.01,11.0,PubMatic,,
2025-05-17,uwgb.edu,0.02,18.0,PubMatic,,
2025-05-17,logan-inc.com,0.09,43.0,PubMatic,,
2025-05-17,avature.net,0.05,45.0,PubMatic,,
2025-05-17,glucerna.com,0.01,4.0,PubMatic,,
2025-05-17,miromarlakes.com,0.0,1.0,PubMatic,,
2025-05-17,loditoyota.com,0.6,57.0,PubMatic,,
2025-05-17,originpc.com,0.0,0.0,PubMatic,,
2025-05-17,rjobrien.com,0.0,0.0,PubMatic,,
2025-05-17,stocktonkia.com,0.31,32.0,PubMatic,,
2025-05-17,g3boats.com,0.0,2.0,PubMatic,,
2025-05-17,gatewaycc.edu,0.0,2.0,PubMatic,,
2025-05-17,cincymuseum.org,0.02,8.0,PubMatic,,
2025-05-17,protective.com,1.59,478.0,PubMatic,,
2025-05-17,guttercoverkc.com,0.01,4.0,PubMatic,,
2025-05-17,eskenazihealth.edu,0.2,88.0,PubMatic,,
2025-05-17,sovereignlaboratories.com,0.01,1.0,PubMatic,,
2025-05-17,ranchovalencia.com,0.0,0.0,PubMatic,,
2025-05-17,neit.edu,0.06,77.0,PubMatic,,
2025-05-17,prestigesubarunj.com,0.43,41.0,PubMatic,,
2025-05-17,aloha.com,0.03,37.0,PubMatic,,
2025-05-17,babybrezza.com,0.02,25.0,PubMatic,,
2025-05-17,icelandicglacial.com,0.04,21.0,PubMatic,,
2025-05-17,lincolnofwayne.com,0.0,2.0,PubMatic,,
2025-05-17,bobwadelincoln.net,0.01,5.0,PubMatic,,
2025-05-17,ashburtoninvestments.com,0.0,0.0,PubMatic,,
2025-05-17,rayseraphinfordinc.com,0.08,12.0,PubMatic,,
2025-05-17,roundup.com,0.01,6.0,PubMatic,,
2025-05-17,thestonecollection.com,0.0,0.0,PubMatic,,
2025-05-17,cloviskia.com,0.0,1.0,PubMatic,,
2025-05-17,smcauto.com,0.25,19.0,PubMatic,,
2025-05-17,expresswayfordmountvernon.com,0.12,43.0,PubMatic,,
2025-05-17,thejmg.com,0.03,10.0,PubMatic,,
2025-05-17,clintonautogroup.com,0.07,64.0,PubMatic,,
2025-05-17,mzwallace.com,0.68,243.0,PubMatic,,
2025-05-17,banggood.com,0.0,3.0,PubMatic,,
2025-05-17,scholfieldhonda.com,0.02,20.0,PubMatic,,
2025-05-17,cartersubaruballard.com,0.22,49.0,PubMatic,,
2025-05-17,milwaukeetool.eu,0.0,0.0,PubMatic,,
2025-05-17,usplastic.com,0.0,0.0,PubMatic,,
2025-05-17,mckeefoods.com,0.02,81.0,PubMatic,,
2025-05-17,kanesfurniture.com,0.0,4.0,PubMatic,,
2025-05-17,kernelseasons.com,0.0,1.0,PubMatic,,
2025-05-17,shopidc.com,0.04,7.0,PubMatic,,
2025-05-17,orangecountykia.com,0.0,0.0,PubMatic,,
2025-05-17,cardinalhonda.com,0.15,13.0,PubMatic,,
2025-05-17,ggc.edu,0.04,16.0,PubMatic,,
2025-05-17,chairking.com,0.0,0.0,PubMatic,,
2025-05-17,crippengmcars.com,0.11,10.0,PubMatic,,
2025-05-17,hastingsford.com,0.03,4.0,PubMatic,,
2025-05-17,sill-terharmotors.com,0.01,7.0,PubMatic,,
2025-05-17,southhillslincolnofpittsburgh.com,0.03,4.0,PubMatic,,
2025-05-17,spectrumresorts.com,0.03,12.0,PubMatic,,
2025-05-17,mcpeeksdodgeanaheim.com,0.0,1.0,PubMatic,,
2025-05-17,lamacchiahonda.com,0.28,35.0,PubMatic,,
2025-05-17,volvoce.com,0.0,0.0,PubMatic,,
2025-05-17,verner-cadbyford.com,0.16,34.0,PubMatic,,
2025-05-17,sthlincoln.com,0.01,3.0,PubMatic,,
2025-05-17,etsu.edu,0.18,178.0,PubMatic,,
2025-05-17,helios.pl,0.0,1.0,PubMatic,,
2025-05-17,hkexpress.com,0.0,4.0,PubMatic,,
2025-05-17,smackovermotors.com,0.01,8.0,PubMatic,,
2025-05-17,stevelewissubaru.com,0.67,64.0,PubMatic,,
2025-05-17,tiffinford.com,0.02,2.0,PubMatic,,
2025-05-17,reinekefamily.com,0.0,1.0,PubMatic,,
2025-05-17,hallmarkford.net,0.02,2.0,PubMatic,,
2025-05-17,jannellford.com,0.18,29.0,PubMatic,,
2025-05-17,starlakeford.com,0.02,1.0,PubMatic,,
2025-05-17,belgard.com,0.05,9.0,PubMatic,,
2025-05-17,goosecreekcandle.com,0.01,6.0,PubMatic,,
2025-05-17,visitknoxville.com,0.0,0.0,PubMatic,,
2025-05-17,yourkia.com,0.0,0.0,PubMatic,,
2025-05-17,kettering.edu,0.23,130.0,PubMatic,,
2025-05-17,csmd.edu,0.04,17.0,PubMatic,,
2025-05-17,eicc.edu,0.01,9.0,PubMatic,,
2025-05-17,mygenfcu.org,0.12,97.0,PubMatic,,
2025-05-17,swaddledesigns.com,0.0,1.0,PubMatic,,
2025-05-17,discountmugs.com,0.0,1.0,PubMatic,,
2025-05-17,nowfoods.com,0.49,196.0,PubMatic,,
2025-05-17,sunlighten.com,0.0,0.0,PubMatic,,
2025-05-17,wilderness.org,0.3,93.0,PubMatic,,
2025-05-17,kraususa.com,0.01,42.0,PubMatic,,
2025-05-17,eliteislandresorts.com,0.0,2.0,PubMatic,,
2025-05-17,papesubaru.com,0.26,25.0,PubMatic,,
2025-05-17,iccu.com,0.0,7.0,PubMatic,,
2025-05-17,toyotaofclermont.com,0.0,7.0,PubMatic,,
2025-05-17,stbank.com,0.1,65.0,PubMatic,,
2025-05-17,emdserono.com,0.44,1530.0,PubMatic,,
2025-05-17,albimazda.com,0.0,1.0,PubMatic,,
2025-05-17,hamiltonmazda.net,0.0,2.0,PubMatic,,
2025-05-17,waketech.edu,0.01,11.0,PubMatic,,
2025-05-17,heafnermotors.net,0.49,50.0,PubMatic,,
2025-05-17,landmarkcu.com,0.08,52.0,PubMatic,,
2025-05-17,mercedes-benz.com.tr,0.0,3.0,PubMatic,,
2025-05-17,adidas.pt,0.0,4.0,PubMatic,,
2025-05-17,openroadhonda.com,0.0,1.0,PubMatic,,
2025-05-17,fashionnova.com,0.0,0.0,PubMatic,,
2025-05-17,uptv.com,0.05,99.0,PubMatic,,
2025-05-17,usf.edu,0.07,43.0,PubMatic,,
2025-05-17,fordhawaii.com,0.05,15.0,PubMatic,,
2025-05-17,hixsonfordalex.com,0.03,18.0,PubMatic,,
2025-05-17,aurora.edu,0.04,25.0,PubMatic,,
2025-05-17,hsbc.com.hk,0.0,1.0,PubMatic,,
2025-05-17,aladdinthemusical.com,0.0,3.0,PubMatic,,
2025-05-17,wildfang.com,0.0,0.0,PubMatic,,
2025-05-17,greenhousemegastore.com,0.0,0.0,PubMatic,,
2025-05-17,dewynters.com,0.0,1.0,PubMatic,,
2025-05-17,ambev.com.br,0.0,13.0,PubMatic,,
2025-05-17,acuraofcolumbus.com,0.15,21.0,PubMatic,,
2025-05-17,dspolitical.com,0.05,25.0,PubMatic,,
2025-05-17,dacardworld.com,0.0,2.0,PubMatic,,
2025-05-17,aubuchonhomes.com,0.02,8.0,PubMatic,,
2025-05-17,walkerfurniture.com,0.01,3.0,PubMatic,,
2025-05-17,conversantmedia.com,0.0,4.0,PubMatic,,
2025-05-17,cenex.com,0.09,73.0,PubMatic,,
2025-05-17,pacificomarpleford.com,0.08,18.0,PubMatic,,
2025-05-17,southcharlottehyundai.com,0.0,0.0,PubMatic,,
2025-05-17,eyemartexpress.com,4.21,3210.0,PubMatic,,
2025-05-17,cabq.gov,0.0,0.0,PubMatic,,
2025-05-17,firstmid.com,0.04,40.0,PubMatic,,
2025-05-17,mcdanielscharlestonaudi.com,0.17,19.0,PubMatic,,
2025-05-17,isuzuute.com.au,0.0,0.0,PubMatic,,
2025-05-17,integrativepro.com,0.26,137.0,PubMatic,,
2025-05-17,floridahealth.gov,0.0,0.0,PubMatic,,
2025-05-17,gannon.edu,0.02,10.0,PubMatic,,
2025-05-17,kengrodyfordsandiego.com,0.0,2.0,PubMatic,,
2025-05-17,fortcollinsnursery.com,0.01,6.0,PubMatic,,
2025-05-17,biz2credit.com,0.0,1.0,PubMatic,,
2025-05-17,hospicebuffalo.com,0.09,54.0,PubMatic,,
2025-05-17,structube.com,0.0,1.0,PubMatic,,
2025-05-17,southshorebank.com,0.0,0.0,PubMatic,,
2025-05-17,prestigevwct.com,1.21,107.0,PubMatic,,
2025-05-17,independentbank.com,0.09,84.0,PubMatic,,
2025-05-17,kendrascott.com,0.01,12.0,PubMatic,,
2025-05-17,bigdotofhappiness.com,0.05,68.0,PubMatic,,
2025-05-17,jmsmucker.com,1.08,216.0,PubMatic,,
2025-05-17,unileverfoodsolutions.us,0.08,76.0,PubMatic,,
2025-05-17,mbkseniorliving.com,0.23,268.0,PubMatic,,
2025-05-17,tickpick.com,0.13,101.0,PubMatic,,
2025-05-17,scopely.com,0.58,2644.0,PubMatic,,
2025-05-17,ohio.gov,0.12,52.0,PubMatic,,
2025-05-17,springer.com,0.0,0.0,PubMatic,,
2025-05-17,lhbrubakerappliances.com,0.0,0.0,PubMatic,,
2025-05-17,sydneyevan.com,0.02,19.0,PubMatic,,
2025-05-17,gerardplumbing.com,0.03,17.0,PubMatic,,
2025-05-17,trimedx.com,0.17,157.0,PubMatic,,
2025-05-17,redstonevillage.org,0.08,50.0,PubMatic,,
2025-05-17,sandysansingnissan.com,0.08,38.0,PubMatic,,
2025-05-17,elanco.com,0.43,369.0,PubMatic,,
2025-05-17,loyno.edu,0.03,25.0,PubMatic,,
2025-05-17,scripps.org,0.01,5.0,PubMatic,,
2025-05-17,sheex.com,0.0,1.0,PubMatic,,
2025-05-17,tomlinsonbomberger.com,0.0,0.0,PubMatic,,
2025-05-17,schwaebisch-hall.de,0.0,1.0,PubMatic,,
2025-05-17,gatewayford.net,0.33,35.0,PubMatic,,
2025-05-17,riversidemotorsales.com,0.09,19.0,PubMatic,,
2025-05-17,ennisford.net,0.0,0.0,PubMatic,,
2025-05-17,hollywoodfeed.com,0.01,5.0,PubMatic,,
2025-05-17,shoretoyota.com,0.09,8.0,PubMatic,,
2025-05-17,mahwahhonda.com,0.64,67.0,PubMatic,,
2025-05-17,rutgers.edu,0.0,0.0,PubMatic,,
2025-05-17,idi-net.com,0.24,96.0,PubMatic,,
2025-05-17,bellbrothers.com,0.01,9.0,PubMatic,,
2025-05-17,edvest.com,0.01,6.0,PubMatic,,
2025-05-17,rushmypassport.com,0.0,0.0,PubMatic,,
2025-05-17,cochraninfiniti.com,0.04,20.0,PubMatic,,
2025-05-17,ho-chunkgaming.com,0.07,83.0,PubMatic,,
2025-05-17,visitplano.com,0.08,47.0,PubMatic,,
2025-05-17,bollandbranch.com,0.0,2.0,PubMatic,,
2025-05-17,coreaudience.com,0.01,7.0,PubMatic,,
2025-05-17,visitgreenvillesc.com,0.01,6.0,PubMatic,,
2025-05-17,bespokepost.com,0.02,4.0,PubMatic,,
2025-05-17,capriottis.com,0.0,4.0,PubMatic,,
2025-05-17,mitchellvw.com,0.24,20.0,PubMatic,,
2025-05-17,glaciermt.com,0.0,1.0,PubMatic,,
2025-05-17,utk.edu,0.0,2.0,PubMatic,,
2025-05-17,piazzahondaphiladelphia.com,0.22,22.0,PubMatic,,
2025-05-17,piazzahondareading.com,0.04,4.0,PubMatic,,
2025-05-17,mikepiazzahonda.com,0.17,15.0,PubMatic,,
2025-05-17,ut.edu,0.0,0.0,PubMatic,,
2025-05-17,hadwinwhitesubaru.com,0.0,0.0,PubMatic,,
2025-05-17,copplecars.com,0.16,74.0,PubMatic,,
2025-05-17,smartbrief.com,0.04,9.0,PubMatic,,
2025-05-17,bpo.org,0.0,0.0,PubMatic,,
2025-05-17,allocommunications.com,0.0,0.0,PubMatic,,
2025-05-17,fmolhs.org,0.06,54.0,PubMatic,,
2025-05-17,ekornes.com,0.03,5.0,PubMatic,,
2025-05-17,covepoconoresorts.com,0.02,5.0,PubMatic,,
2025-05-17,blanchardgold.com,0.0,0.0,PubMatic,,
2025-05-17,beshorekollerford.com,0.01,6.0,PubMatic,,
2025-05-17,byutv.org,0.0,0.0,PubMatic,,
2025-05-17,lanciahomes.com,0.04,16.0,PubMatic,,
2025-05-17,vwinvergrove.com,0.0,1.0,PubMatic,,
2025-05-17,umn.edu,0.0,5.0,PubMatic,,
2025-05-17,pockethose.com,0.0,3.0,PubMatic,,
2025-05-17,unrefugees.org,0.59,671.0,PubMatic,,
2025-05-17,3riversfcu.org,0.14,138.0,PubMatic,,
2025-05-17,mccreaway.com,0.02,10.0,PubMatic,,
2025-05-17,thirdlove.com,0.0,1.0,PubMatic,,
2025-05-17,gold.org,0.0,1.0,PubMatic,,
2025-05-17,onlinemetals.com,0.01,4.0,PubMatic,,
2025-05-17,sunbet.co.za,0.02,28.0,PubMatic,,
2025-05-17,ocwelchlincoln.net,0.11,27.0,PubMatic,,
2025-05-17,hottubstore.com,0.0,0.0,PubMatic,,
2025-05-17,visithampton.com,0.0,0.0,PubMatic,,
2025-05-17,cfp.net,2.2,1784.0,PubMatic,,
2025-05-17,garciahonda.com,0.14,14.0,PubMatic,,
2025-05-17,castlelite.co.za,0.0,1.0,PubMatic,,
2025-05-17,uwp.edu,0.16,53.0,PubMatic,,
2025-05-17,tcw.com,0.0,0.0,PubMatic,,
2025-05-17,wasilladodge.com,0.48,51.0,PubMatic,,
2025-05-17,eurail.com,0.02,11.0,PubMatic,,
2025-05-17,planetchryslerdodgejeepram.com,0.0,2.0,PubMatic,,
2025-05-17,hokaoneone.eu,0.0,2.0,PubMatic,,
2025-05-17,fordlouisville.net,0.02,27.0,PubMatic,,
2025-05-17,nhlottery.com,0.27,123.0,PubMatic,,
2025-05-17,pestnow.com,0.02,14.0,PubMatic,,
2025-05-17,theworldwar.org,0.04,28.0,PubMatic,,
2025-05-17,scottfelderhomes.com,0.05,47.0,PubMatic,,
2025-05-17,yardhouse.com,0.0,1.0,PubMatic,,
2025-05-17,kayserlincoln.com,0.07,11.0,PubMatic,,
2025-05-17,spartan.com,0.02,10.0,PubMatic,,
2025-05-17,cosabella.com,0.0,0.0,PubMatic,,
2025-05-17,smithandassociates.com,0.0,2.0,PubMatic,,
2025-05-17,scranton.edu,0.0,0.0,PubMatic,,
2025-05-17,golfpride.com,0.01,8.0,PubMatic,,
2025-05-17,verneide.com,0.0,7.0,PubMatic,,
2025-05-17,audifairfield.com,0.21,68.0,PubMatic,,
2025-05-17,ccsu.edu,0.0,2.0,PubMatic,,
2025-05-17,officesupply.com,0.0,0.0,PubMatic,,
2025-05-17,lunghamerbuickgmc.com,0.0,0.0,PubMatic,,
2025-05-17,pfeiffer.edu,0.08,93.0,PubMatic,,
2025-05-17,bmwofsouthampton.com,0.13,11.0,PubMatic,,
2025-05-17,mustelausa.com,0.1,112.0,PubMatic,,
2025-05-17,zaneslaw.com,0.0,2.0,PubMatic,,
2025-05-17,belmontabbeycollege.edu,0.02,10.0,PubMatic,,
2025-05-17,skatedeluxe.com,0.0,2.0,PubMatic,,
2025-05-17,decoratorsbest.com,0.01,6.0,PubMatic,,
2025-05-17,johnnie-o.com,0.0,0.0,PubMatic,,
2025-05-17,flyeralarm.com,0.0,2.0,PubMatic,,
2025-05-17,wagnermercedesofshrewsbury.com,0.19,46.0,PubMatic,,
2025-05-17,gutterhelmetmn.com,0.02,12.0,PubMatic,,
2025-05-17,cousinssubs.com,0.0,1.0,PubMatic,,
2025-05-17,dubizzle.com,0.08,266.0,PubMatic,,
2025-05-17,cumberlandkitchen.com,0.01,8.0,PubMatic,,
2025-05-17,mikeshawsubaru.com,0.21,48.0,PubMatic,,
2025-05-17,propercloth.com,0.0,0.0,PubMatic,,
2025-05-17,rawhide.org,0.0,2.0,PubMatic,,
2025-05-17,hofer-reisen.at,0.0,0.0,PubMatic,,
2025-05-17,orukayak.com,0.0,1.0,PubMatic,,
2025-05-17,northpark.edu,0.06,27.0,PubMatic,,
2025-05-17,bhc.edu,0.02,16.0,PubMatic,,
2025-05-17,sexyhair.com,0.33,287.0,PubMatic,,
2025-05-17,oceanpark.com.hk,0.0,1.0,PubMatic,,
2025-05-17,kidsdentistree.com,0.07,46.0,PubMatic,,
2025-05-17,bracesbracesbraces.com,0.06,61.0,PubMatic,,
2025-05-17,palmerholland.com,0.01,11.0,PubMatic,,
2025-05-17,mayfieldclinic.com,0.01,9.0,PubMatic,,
2025-05-17,gretnaauto.com,0.05,30.0,PubMatic,,
2025-05-17,nssf.org,11.15,12408.0,PubMatic,,
2025-05-17,niteize.com,0.0,0.0,PubMatic,,
2025-05-17,researchverified.com,0.0,0.0,PubMatic,,
2025-05-17,untuckit.com,0.0,0.0,PubMatic,,
2025-05-17,tiltingpoint.com,0.03,49.0,PubMatic,,
2025-05-17,visitwilliston.com,0.34,147.0,PubMatic,,
2025-05-17,go2fbt.com,0.11,100.0,PubMatic,,
2025-05-17,zerorez.com,0.0,0.0,PubMatic,,
2025-05-17,keystoneford.com,0.1,15.0,PubMatic,,
2025-05-17,harrmotors.com,0.06,21.0,PubMatic,,
2025-05-17,hangseng.com,0.0,3.0,PubMatic,,
2025-05-17,rodmanford.com,0.18,22.0,PubMatic,,
2025-05-17,milwaukeeaudi.com,0.28,29.0,PubMatic,,
2025-05-17,initiative.com,0.0,1.0,PubMatic,,
2025-05-17,murka.com,0.41,1853.0,PubMatic,,
2025-05-17,viaplay.com,0.0,0.0,PubMatic,,
2025-05-17,quooker.dk,0.0,0.0,PubMatic,,
2025-05-17,goodwillpeo.org,0.0,3.0,PubMatic,,
2025-05-17,tcgateway.com,0.06,61.0,PubMatic,,
2025-05-17,tangerine.ca,0.0,3.0,PubMatic,,
2025-05-17,comunitatvalenciana.com,0.0,0.0,PubMatic,,
2025-05-17,burtonpools.com,0.02,13.0,PubMatic,,
2025-05-17,mobit.ne.jp,0.0,0.0,PubMatic,,
2025-05-17,gotolouisville.com,0.07,42.0,PubMatic,,
2025-05-17,weircanyonacura.com,0.01,7.0,PubMatic,,
2025-05-17,groceryoutlet.com,0.0,2.0,PubMatic,,
2025-05-17,sangerasubaru.com,0.45,86.0,PubMatic,,
2025-05-17,samsung.pl,0.0,0.0,PubMatic,,
2025-05-17,mainova.de,0.0,0.0,PubMatic,,
2025-05-17,montgomeryvilleacura.com,0.0,0.0,PubMatic,,
2025-05-17,jobcorps.gov,0.0,1.0,PubMatic,,
2025-05-17,tucsonsubaru.com,0.62,99.0,PubMatic,,
2025-05-17,ymca.org,3.43,265.0,PubMatic,,
2025-05-17,climate.com,0.03,10.0,PubMatic,,
2025-05-17,toyotaofmelbourne.com,0.01,3.0,PubMatic,,
2025-05-17,ujchevy.com,0.03,27.0,PubMatic,,
2025-05-17,cerave.com,0.11,161.0,PubMatic,,
2025-05-17,synovus.com,0.1,93.0,PubMatic,,
2025-05-17,myfccu.com,0.0,1.0,PubMatic,,
2025-05-17,tgifridays.co.uk,0.01,8.0,PubMatic,,
2025-05-17,greulichs.com,0.51,207.0,PubMatic,,
2025-05-17,danielwellington.com,0.01,11.0,PubMatic,,
2025-05-17,oakland.edu,0.17,486.0,PubMatic,,
2025-05-17,gemcityford.com,0.04,4.0,PubMatic,,
